1937 FORD	NY	6
JP MORGAN CHASE	NY	28
KIA	TX	40
KIA	IN	38
KIA	CA	36
KIA	NM	22
KIA	NY	22
KIA AMANTI	WV	2
KIA DEALERSHIP	WI	2
KIA FORTE	CA	6
KIA FORTE	WY	6
KIA FORTE	FL	2
KIA MOTORS	CA	12
KIA MOTORS	FL	6
KIA MOTORS	NM	2
KIA MOTORS AMERICA	NY	6
KIA OPTIMA	NM	16
KIA OPTIMA	CA	8
KIA OPTIMA	AZ	6
KIA OPTIMA	AK	2
KIA OPTIMA	WI	2
KIA RACING	FL	2
KIA RACING	NY	2
KIA RIO	FL	6
KIA RIO	NV	6
KIA SEDONA	GA	6
KIA SEDONA	FL	4
KIA SEDONA	WV	2
KIA SPECTRA	NV	8
KIA SPECTRA	NY	6
KIA SPECTRA	NM	4
KIA SPECTRA	OR	2
KIA SPECTRA	WA	2
KIA SPORTAGE	WI	12
KIA SPORTAGE	FL	6
KIA SPORTAGE	NM	2
KIA SPORTAGE	NV	2
KIA ZI SHIRU	CA	4
KIMO BENTLEY SKINCARE	NY	6
KINDER MORGAN INC	DE	12
KINDER MORGAN PIPELINE	WA	2
KINGS HONDA	NV	6
LAMBORGHINI	NY	196
LAMBORGHINI	FL	38
LAMBORGHINI	CA	34
LAMBORGHINI	TX	34
LAMBORGHINI	OR	18
LAMBORGHINI AVENTADOR	CA	6
LAMBORGHINI AVENTADOR	IA	4
LAMBORGHINI AVENTADOR	FL	2
LEXPOINT AUDI	AK	2
LEXUS	NY	216
LEXUS	CA	42
LEXUS	HI	34
LEXUS	NV	34
LEXUS	TX	30
LEXUS CT	FL	6
LEXUS CT	MA	6
LEXUS IS	AK	6
LEXUS IS	NE	6
LEXUS IS	NY	6
LEXUS IS	NV	4
LEXUS IS	NM	2
LEXUS LS	CA	6
LEXUS LS	NY	2
LEXUS LS	WV	2
LEXUS LX	NM	2
LEXUS RX	GA	12
LEXUS RX	MD	10
LEXUS RX	NC	6
LEXUS RX	NV	6
LEXUS RX	WI	6
LEXUS SIMMONS	WV	2
LIC AUSTIN	TX	6
LINCOLN	CA	8
LINCOLN	NE	8
LINCOLN	AK	2
LINCOLN AT SCHULZ TRANSPORTATION SERVICES	NE	6
LINCOLN BARONS	AK	2
LINCOLN BREWING CO.	NM	4
LINCOLN ELECTRIC PRECISION	NY	60
LINCOLN MARK LT	FL	2
LINCOLN MKZ	KY	18
LINCOLN MKZ	OH	8
LINCOLN MKZ	OR	6
LINCOLN MKZ	WY	6
LINCOLN NAVIGATOR	FL	8
LINCOLN NAVIGATOR	NV	2
LINCOLN NAVIGATOR	WV	2
LINCOLN NAVIGATOR	WY	2
LINCOLN ZEPHYR	NY	6
LOTUS	NY	84
LOTUS	AL	2
LOTUS	TX	2
LOTUS	WV	2
LOTUS 17	WV	2
LOTUS ACUPUNCTURE LLC	OR	2
LOTUS CORTINA	NY	296
LOTUS CRUSH	AL	6
LOTUS EXPERIMENTS	NY	6
LOTUS SMOKE SHOP	FL	6
LUSH COSMETICS AUSTIN	TX	2
LYONS TOYOTA	WY	6
MARKS MITSUBISHI	NM	2
MASERATI	CA	14
MASERATI	AZ	8
MASERATI	CT	6
MASERATI	DE	6
MASERATI	FL	6
MASERATI COUPE	WY	6
MASERATI SHOWROOM BUCHAREST	WI	6
MAXWELL SMART	WV	2
MAYBACH	HI	6
MAYBACH	WA	6
MAYBACH	NV	2
MAYBACH MONEY BEYER	NJ	6
MAYBACH MUSIC	NY	2
MAZDA	NY	66
MAZDA	CA	28
MAZDA	NM	18
MAZDA	TX	16
MAZDA	WY	16
MAZDA B-SERIES	WY	6
MAZDA CX-5	NY	12
MAZDA CX-5	WV	6
MAZDA CX-5	WY	2
MAZDA CX-7	FL	18
MAZDA CX-9	IA	6
MAZDA CX-9	OR	6
MAZDA CX-9	WV	6
MAZDA LEEDS	AK	2
MAZDA MAZDA3	WV	10
MAZDA MAZDA3	CA	6
MAZDA MAZDA3	TX	2
MAZDA MILLENIA	WV	2
MAZDA MX-5	AK	10
MAZDA PROTEGE	WV	8
MAZDA PROTEGE	NM	6
MAZDA TOYO	CA	6
MAZDA TRIBUTE	TX	6
MAZDA TRIBUTE	NM	2
MCLAREN	AK	12
MCLAREN	NY	12
MCLAREN	NM	8
MCLAREN	WY	8
MCLAREN	CA	6
MERCEDES	AK	6
MERCEDES	WV	6
MERCEDES	GA	2
MERCEDES-BENZ	NY	258
MERCEDES-BENZ	LA	50
MERCEDES-BENZ	FL	16
MERCEDES-BENZ	WI	14
MERCEDES-BENZ	IN	12
MERCEDES-BENZ C-CLASS	NM	10
MERCEDES-BENZ C-CLASS	CA	8
MERCEDES-BENZ C-CLASS	WY	6
MERCEDES-BENZ C-CLASS	FL	2
MERCEDES-BENZ C-CLASS	NC	2
MERCEDES-BENZ CLS-CLASS	CA	6
MERCEDES-BENZ CORP	FL	12
MERCEDES-BENZ CORPORATE RUN	FL	2
MERCEDES-BENZ GLK-CLASS	FL	8
MERCEDES-BENZ HATAY	NM	2
MERCEDES-BENZ SL-CLASS	CA	2
MERCEDES-BENZ VICTORIA STAR MOTORS	WI	12
MERCURY	NY	58
MERCURY	FL	22
MERCURY	AK	14
MERCURY	TN	14
MERCURY	MI	12
MERCURY COMET	NY	52
MERCURY GRAND MARQUIS	MI	6
MERCURY GRAND MARQUIS	WY	2
MERCURY MARINE	NC	12
MERCURY MARINE PRO	NC	12
MERCURY MARINER	WY	6
MERCURY MISSION	NM	2
MERCURY MONTCLAIR	MI	6
MERCURY MOUNTAINEER	NM	2
MERCURY MOUNTAINEER	WI	2
MERCURY MOUNTAINEER	WY	2
MERCURY OUTBOARD	NY	16
MERCURY PARK LANE	CA	2
MERCURY PARK LANE	WI	2
MERCURY SABLE	NM	6
MERCURY SABLE	NV	6
MERCURY SABLE	WV	6
MERCURY SYSTEMS	NY	6
MERCURY TRACER	FL	6
MICKEY MINI	NY	18
MILLENNIUM HYUNDAI	WV	2
MINI	NY	12
MINI	AK	6
MINI	CA	6
MINI	IL	6
MINI	IN	6
MINI ASIAN INSPIRED CAKES	AZ	6
MINI ASIAN INSPIRED CAKES	TX	6
MINI BURGERS	MN	6
MINI CITY MARKETPLACE	NM	2
MINI CLUBMAN	NY	22
MINI COOPER	CA	6
MINI COOPER	NV	2
MINI COUNTRYMAN	AK	2
MINI DOMO	FL	12
MINI FRANCE	WA	2
MINI MANSIONS	CO	12
MINI MANSIONS	IA	6
MINI MANSIONS	WI	2
MINI MAUS	WV	6
MITSUBISHI	NY	416
MITSUBISHI	WV	58
MITSUBISHI	CA	26
MITSUBISHI	TX	24
MITSUBISHI	AK	22
MITSUBISHI CHALLENGER	NY	6
MITSUBISHI ECLIPSE	NM	12
MITSUBISHI ECLIPSE	WY	6
MITSUBISHI ECLIPSE	NV	2
MITSUBISHI ECLIPSE	WI	2
MITSUBISHI ELECTRIC US	CA	2
MITSUBISHI ENDEAVOR	WV	6
MITSUBISHI GALANT	FL	6
MITSUBISHI GALANT	WV	4
MITSUBISHI GALANT	CA	2
MITSUBISHI GALANT	NM	2
MITSUBISHI HEAVY INDUSTRIES	NY	6
MITSUBISHI I	WA	6
MITSUBISHI LANCER EVOLUTION	WY	6
MITSUBISHI MIRAGE	NM	10
MITSUBISHI MIRAGE	FL	6
MITSUBISHI MIRAGE	OH	2
MITSUBISHI OUTLANDER	NM	8
MITSUBISHI OUTLANDER	WI	2
MITSUBISHI OUTLANDERF604	NY	6
MITSUBISHI TRITON	NY	6
MORGAN	NY	226
MORGAN CITY	LA	2
MORGAN CRAFT	NM	2
MORGAN DOLLAR	NY	66
MORGAN DOLLAR DESIGN	NY	426
MORGAN ENGINEERING	WA	2
MORGAN HERITAGE	DE	56
MORGAN HERITAGE	CA	18
MORGAN INDUSTRIES	WA	2
MORGAN MANUFACTURING	WY	14
MORGAN MFG.	WY	2
MORGAN MOTORCYCLE SHOP	WY	8
MORGAN OFFICE	WA	6
MORGAN SILVER DOLLAR	NY	40
MORGAN STANLEY	NY	6
MORGAN STANLEY	MD	2
MORGAN STANLEY WEALTH	MN	6
MORGAN STUDIOS	WA	2
MORGAN TEXTILES	WA	2
NEPAL SHRI RAM BARAN YADAV	TN	12
NEPAL SHRI RAM BARAN YADAV	VT	2
NIOMI SMART	ME	2
NISSAN	NY	356
NISSAN	CA	70
NISSAN	NM	48
NISSAN	FL	40
NISSAN	WV	40
NISSAN 240SX	WV	2
NISSAN ALTIMA	NM	34
NISSAN ALTIMA	WY	26
NISSAN ALTIMA	FL	18
NISSAN ALTIMA	WV	14
NISSAN ALTIMA	NV	12
NISSAN ARMADA	NM	2
NISSAN FRONTIER	NV	18
NISSAN FRONTIER	NM	14
NISSAN FRONTIER	FL	6
NISSAN GT-R	WA	6
NISSAN GT-R	WY	2
NISSAN JUKE	WI	6
NISSAN JUKE	MI	4
NISSAN JUKE	CA	2
NISSAN JUKE	NV	2
NISSAN LEAF ELECTRIC	WV	2
NISSAN MANUFACTURING RUS	AK	6
NISSAN MAXIMA	WV	18
NISSAN MAXIMA	NM	8
NISSAN MAXIMA	CA	6
NISSAN MAXIMA	GA	6
NISSAN MAXIMA	NV	4
NISSAN MOTOR ACCEPTANCE CORPORATION	NM	6
NISSAN MOTOR CO	CA	2
NISSAN PATHFINDER	WV	10
NISSAN PATHFINDER	NV	4
NISSAN PATHFINDER	FL	2
NISSAN PATHFINDER	NM	2
NISSAN QUEST	NM	8
NISSAN QUEST	CA	6
NISSAN QUEST	WV	6
NISSAN ROGUE	NM	2
NISSAN SENTRA	NM	24
NISSAN SENTRA	WV	14
NISSAN SENTRA	CA	6
NISSAN SENTRA	FL	4
NISSAN SENTRA	NV	4
NISSAN STANZA	OR	2
NISSAN TITAN	NM	8
NISSAN TITAN	FL	6
NISSAN TITAN	NV	2
NISSAN TITAN	TX	2
NISSAN VERSA	CA	6
NISSAN VERSA	FL	2
NISSAN VERSA	WA	2
NISSAN VERSA	WI	2
NISSAN VERSA	WV	2
NISSAN XTERRA	NM	28
NISSAN XTERRA	ME	12
NISSAN XTERRA	CA	6
NISSAN XTERRA	WV	2
NT FORD DEALERS	NM	2
OASIS SMART	HI	2
OLDSMOBILE	FL	2
OLDSMOBILE 442	NY	2
OLDSMOBILE CUTLASS CIERA	NM	2
PASSPORT BMW	WV	22
PAUL RIGBY VOLVO	AK	2
PEEK SHELBY	NV	2
PERMIAN GEO MARKET	TX	2
PLYMOUTH BARRACUDA	NY	2
PLYMOUTH BARRACUDA.	CA	2
PLYMOUTH BELVEDERE	NY	102
PLYMOUTH BELVEDERE	MN	6
PLYMOUTH FARMERS	WY	2
PLYMOUTH FARMERS MARKET	MI	2
PLYMOUTH ROAD RUNNER	NY	24
PLYMOUTH ROAD RUNNER	FL	6
PLYMOUTH ROCK ASSURANCE CORPORATION	WY	6
PLYMOUTH ROCK ENERGY	NY	6
PLYMOUTH WATER EXTRACTION	NM	2
POHANKA LEXUS	WV	2
PONTIAC	NY	280
PONTIAC	WV	24
PONTIAC	MI	22
PONTIAC	NV	20
PONTIAC	WY	16
PONTIAC G6	OR	4
PONTIAC G6	NV	2
PONTIAC G6	WI	2
PONTIAC G8	NM	2
PONTIAC GRAND AM	ME	12
PONTIAC GRAND AM	WY	4
PONTIAC GRAND AM	NM	2
PONTIAC GRAND PRIX MINT	ME	6
PONTIAC LEMANS	FL	2
PONTIAC METAL	MI	6
PONTIAC MONTANA	HI	6
PONTIAC MONTANA	CA	2
PONTIAC MONTANA	NM	2
PONTIAC REV COLLECTORS	TX	6
PONTIAC STAR CHIEF	NY	152
PONTIAC TAP	WV	2
PONTIAC VIBE	NV	6
PONTIAC VIBE	WY	2
PORSCHE	NY	14
PORSCHE	NJ	6
PORSCHE	TX	6
PORSCHE	WV	6
PORSCHE	WY	4
PREMIER HONDA	TX	2
PRESTIGE VOLKSWAGEN	FL	2
PRESTIGE VOLKSWAGEN	WV	2
PRESTIGE VOLKSWAGEN MELBOURNE	FL	12
PRESTIGE VOLVO	NJ	2
RAM	IA	6
RAM	NV	6
RAM	WV	6
RAM	AK	2
RAM	FL	2
RAM VASUDEV	TX	6
RAMBLER	WV	4
REGAL HONDA	FL	2
REYNOLDS FORD	NM	2
RICHMOND TOYOTA OWNERS	OH	4
RJ BENTLEY	WV	2
ROCA HONDA MINE	NM	2
ROLLS-ROYCE	NY	18
ROLLS-ROYCE	FL	6
ROLLS-ROYCE	WA	6
ROLLS-ROYCE	NJ	2
ROLLS-ROYCE	NM	2
ROLLS-ROYCE MOTOR CARS	NJ	6
RYGUY MINI	VA	2
SAAB	NY	88
SAAB	LA	6
SAAB	TX	2
SAAB 9-3	TX	6
SAAB 9-3	WA	6
SAAB 9-3	NM	4
SAAB 9-3	NV	2
SAAB 900	WA	6
SAAB 9000	AK	6
SATURN	CA	6
SATURN AURA	CA	6
SATURN BIRMINGHAM	NM	2
SATURN ION	AZ	6
SATURN ION	CA	6
SATURN ION	WY	4
SATURN ION	NM	2
SATURN ION	WV	2
SATURN L-SERIES	CA	6
SATURN L-SERIES	FL	6
SATURN L-SERIES	NM	2
SATURN L-SERIES	WV	2
SATURN OUTLOOK	WV	2
SATURN S-SERIES	CA	12
SATURN S-SERIES	WY	8
SATURN S-SERIES	WV	6
SATURN S-SERIES	TX	4
SATURN SKY	NM	8
SATURN VUE	NM	8
SATURN VUE	WY	6
SATURN VUE	FL	2
SCION	NY	26
SCION	NM	10
SCION	CA	8
SCION	NV	2
SCION	OR	2
SCION RESTAURANT	WV	4
SCION XA	WA	6
SCION XB	CA	6
SCION XB	HI	6
SCION XB	WI	6
SCION XB	NE	2
SCPRSA MERCURY AWARDS	NM	2
SEAFOOD SMART	TX	14
SHARPNACK CHEVROLET	OH	2
SHEEHY NISSAN	WV	2
SHELBY	MI	12
SHELBY	NY	8
SHELBY	FL	6
SHELBY	NM	6
SHELBY DAYTONA	CA	2
SHELBY GT350	NY	12
SHELBY GT350	CA	6
SHELBY GT350	DE	6
SHELBY GT350	MI	6
SHELBY GT350	NV	6
SHELBY GT500	IN	6
SHELBY GT500	AL	2
SHELBY GT500	MO	2
SHELBY GT500	NM	2
SHELBY GT500	PA	2
SHELBY PLATTS	WA	2
SHULTS FORD	WV	6
SILVER AMERICAN EAGLE	NY	6
SILVER MORGAN DOLLARS	NY	2
SILVERTHORNE SUBARU	NV	12
SMART	AK	2
SMART	CA	2
SMART AGE SOLUTIONS	NY	2
SMART BALANCE	SC	6
SMART BANK	NM	2
SMART CITY	NM	2
SMART CLUB	NM	6
SMART FIT AEROPUERTO	HI	2
SMART FIT CIRCUITO AZTECA	HI	6
SMART POWER SYSTEMS	TX	2
SMART RESTAURANT GROUP	TX	82
SMART RESTAURANT GROUP	NM	74
SMART SHOW	NM	6
SMART STYLE	WV	6
SMART TV	NY	6
SMART WOMEN ENTREPRENEURS	TX	2
SOARING EAGLE CASINO	WI	2
SOUTH AUSTIN	TX	4
SOUTH AUSTIN BREWERY	NM	2
STREATER SMITH NISSAN	TX	18
STUDEBAKER	NY	8
STUDEBAKER	TX	2
STUDEBAKER GOLDEN HAWK	NY	144
STUDEBAKER LAND CRUISER	VA	2
STUDEBAKER LIGHT SIX	NY	8
STUDEBAKER PRESIDENT	NY	48
SUBARU	NY	100
SUBARU	CA	22
SUBARU	VT	12
SUBARU	OH	8
SUBARU	WV	8
SUBARU FORESTER	NY	16
SUBARU FORESTER	WV	12
SUBARU FORESTER	CA	6
SUBARU FORESTER	WY	6
SUBARU FORESTER	AK	2
SUBARU OUTBACK	MI	6
SUBARU OUTBACK	NM	6
SUBARU OUTBACK	VT	6
SUBARU OUTBACK	WA	4
SUBARU OUTBACK	WI	2
SUBARU TRIBECA	WV	6
SUBARU XT	NY	6
SUNFLAIR MINI	AZ	2
SUSAN SCHEIN CHEVROLET	NM	2
SUZUKI	NY	264
SUZUKI	TX	18
SUZUKI	NJ	14
SUZUKI	MI	10
SUZUKI	ME	8
SUZUKI FORENZA	FL	6
SUZUKI FORENZA	NV	6
SUZUKI FORENZA	WY	4
SUZUKI GRAND VITARA	NY	126
SUZUKI SWIFT	CA	6
SUZUKI SWIFT	GA	6
SWISS EAGLE WATCHES	NY	12
TACOMA LINCOLN	WY	2
TAMPA HONDA	FL	2
TEAM FORD LINCOLN	NV	4
TESLA	NY	258
TESLA	CA	196
TESLA	FL	114
TESLA	TX	82
TESLA	NJ	72
TESLA BROCHURES	MD	6
TESLA DESIGN STUDIO	CA	4
TESLA ENERGY	NY	40
TESLA ENERGY	CA	24
TESLA ENERGY	MD	12
TESLA ENERGY	AK	10
TESLA ENERGY	WI	8
TESLA GENERATOR BLUEPRINTS	MA	6
TESLA MOTOR	MI	2
TESLA MOTORS	CA	20
TESLA MOTORS	FL	14
TESLA MOTORS	NV	12
TESLA MOTORS	WV	12
TESLA MOTORS	MD	10
TESLA MOTORS INC	NY	24
TESLA MOTORS INC.	NY	6
TESLA MOTORS INC.	CA	2
TESLA MOTORS INC.	WV	2
TESLA STORE	NM	2
TESLA TECHNOLOGY	CA	2
TESLA VENTURES	NY	16
TESLA VENTURES	CA	2
TESLA VENTURES	CT	2
TESLA VENTURES	NJ	2
TESLA VENTURES	NM	2
THE FORD MOTOR COMPANY	TX	8
TIPSYCAEK SMART	TX	6
TOYOTA	NY	1150
TOYOTA	CA	236
TOYOTA	NM	108
TOYOTA	WV	100
TOYOTA	WI	92
TOYOTA BODY SHOP	TX	6
TOYOTA CAMRY HYBRID	WI	24
TOYOTA CAMRY HYBRID	CA	6
TOYOTA CAMRY HYBRID	NM	6
TOYOTA CAMRY HYBRID	FL	2
TOYOTA HIGHLANDER	NV	10
TOYOTA HIGHLANDER	NM	8
TOYOTA HIGHLANDER	CA	6
TOYOTA HIGHLANDER	NE	6
TOYOTA HIGHLANDER	TX	6
TOYOTA MATRIX	CA	6
TOYOTA MATRIX	NM	2
TOYOTA MATRIX	WV	2
TOYOTA MOTOR MANUFACTURING INDIANA	NV	8
TOYOTA MOTOR MANUFACTURING TURKEY	WV	4
TOYOTA MOTOR SALES	CA	2
TOYOTA OWNERS	VA	18
TOYOTA OWNERS	CA	14
TOYOTA OWNERS	AZ	12
TOYOTA OWNERS	NH	12
TOYOTA OWNERS	SD	12
TOYOTA PRIUS V	CA	4
TOYOTA PRODUCTION ENGINEERING	NV	2
TOYOTA RACING DEVELOPMENT	CA	2
TOYOTA RAV4	FL	10
TOYOTA RAV4	NJ	2
TOYOTA RAV4	NM	2
TOYOTA RAV4	NV	2
TOYOTA RAV4	WV	2
TOYOTA RSC	NY	6
TOYOTA SEQUOIA	CA	6
TOYOTA SEQUOIA	NM	4
TOYOTA SEQUOIA	WA	4
TOYOTA SIENNA	CA	24
TOYOTA SIENNA	NE	18
TOYOTA SIENNA	NV	12
TOYOTA SIENNA	FL	6
TOYOTA SIENNA	TX	6
TOYOTA SUPRA	NY	66
TOYOTA SUPRA	MA	12
TOYOTA SUPRA	WI	12
TOYOTA SUPRA	CA	8
TOYOTA SUPRA	FL	2
TOYOTA T100	FL	8
TOYOTA TUNDRA	TX	18
TOYOTA TUNDRA	CA	6
TOYOTA TUNDRA	NM	6
TOYOTA TUNDRA	NV	6
TOYOTA TUNDRA	NY	4
TOYOTA WILL	AL	6
TOYOTA WILL	CO	6
TOYOTA WILL	WY	2
TWEED HOLDEN	OH	2
UN FORD MUSTAN	NM	2
UPCOMING BENTLEY BENTAYGA	IN	2
VARSITY FORD	MI	12
VIVA FORD	TX	2
VOLKSWAGEN	NY	234
VOLKSWAGEN	AK	38
VOLKSWAGEN	CA	28
VOLKSWAGEN	WV	26
VOLKSWAGEN	FL	16
VOLKSWAGEN CC	NM	6
VOLKSWAGEN CC	CA	2
VOLKSWAGEN DELIVERY VANS	NY	4
VOLKSWAGEN EOS	NM	2
VOLKSWAGEN EOS	WV	2
VOLKSWAGEN GOLF	WV	6
VOLKSWAGEN GOLF	CA	2
VOLKSWAGEN GROUP	MD	2
VOLKSWAGEN GROUP	MI	2
VOLKSWAGEN GROUP	WI	2
VOLKSWAGEN GROUP OF AMERICA	WV	6
VOLKSWAGEN GTI	NY	12
VOLKSWAGEN GTI	CA	6
VOLKSWAGEN GTI	WY	6
VOLKSWAGEN NEW BEETLE	OR	12
VOLKSWAGEN NEW BEETLE	HI	8
VOLKSWAGEN NEW BEETLE	WV	8
VOLKSWAGEN NEW BEETLE	NV	6
VOLKSWAGEN NEW BEETLE	CA	2
VOLKSWAGEN PASSAT	WV	10
VOLKSWAGEN PASSAT	NM	6
VOLKSWAGEN PASSAT	WY	4
VOLKSWAGEN PASSAT	NV	2
VOLKSWAGEN PASSAT	OR	2
VOLKSWAGEN RABBIT	WI	2
VOLKSWAGEN ROUTAN	NM	6
VOLKSWAGEN ROUTAN	CA	2
VOLKSWAGEN ROUTAN	NV	2
VOLKSWAGEN SCIROCCO	MD	12
VOLKSWAGEN VAN	NY	6
VOLVO	NY	156
VOLVO	CA	66
VOLVO	IL	44
VOLVO	AK	36
VOLVO	NM	34
VOLVO 850	WY	6
VOLVO CARS	FL	6
VOLVO CHINA	MA	6
VOLVO DOUBLE DECKER	AK	2
VOLVO S40	NY	48
VOLVO S40	NV	8
VOLVO S40	NM	2
VOLVO S40	WV	2
VOLVO S80	NV	6
VOLVO S80	WV	2
VOLVO V70	OR	8
VOLVO V70	NV	6
VOLVO V70	AK	2
VOLVO V70	WY	2
WALDORF HONDA	WV	2
WALSER MAZDA	MN	2
WAVEFORM AUSTIN	TX	2
WAYNE MORGAN PHOTOGRAPHY	NM	2
WESTPORT MINI MAKER FAIRE	WV	6
WOCKET SMART WALLET	NY	12
YORK KIA	WY	2
ZEREX FORD	PA	6
